order_id,product_id,add_to_cart_order,reordered,special,user_id,store_id,distance,order_number,order_dow,order_hour_of_day,days_since_prior_order
1527999,21137,14,1,50,31118,9,1.2017538385879345,55,4,21,2.0
1528023,4210,3,1,0,1420,2,0.5179774865088302,88,3,8,1.0
1528143,24184,5,1,0,9320,5,1.7934133542647923,74,4,16,2.0
1528143,45007,6,1,0,9320,5,1.7934133542647923,74,4,16,2.0
1528315,27104,4,0,0,100142,5,1.1850792957697385,2,6,22,0.0
1528315,45066,5,0,0,100142,5,1.1850792957697385,2,6,22,0.0
1528543,27845,1,0,0,113660,1,1.143670807111348,24,0,21,9.0
1528543,13176,3,1,0,113660,1,1.143670807111348,24,0,21,9.0
1528543,21137,4,1,15,113660,1,1.143670807111348,24,0,21,9.0
1528543,38689,5,1,0,113660,1,1.143670807111348,24,0,21,9.0
1528590,24852,1,1,0,174328,5,0.4359309059893587,11,0,17,4.0
1528590,16797,2,0,0,174328,5,0.4359309059893587,11,0,17,4.0
1528590,47766,5,1,0,174328,5,0.4359309059893587,11,0,17,4.0
1528590,28204,8,0,15,174328,5,0.4359309059893587,11,0,17,4.0
1528590,42265,9,1,50,174328,5,0.4359309059893587,11,0,17,4.0
1528590,30391,12,0,30,174328,5,0.4359309059893587,11,0,17,4.0
1528626,26604,5,1,0,43352,9,1.1130351064436892,67,0,18,3.0
1528796,13176,1,1,0,68875,5,2.0606995860352946,38,4,13,3.0
1528796,27845,2,1,0,68875,5,2.0606995860352946,38,4,13,3.0
1528796,38777,3,1,0,68875,5,2.0606995860352946,38,4,13,3.0
1528796,10749,4,1,0,68875,5,2.0606995860352946,38,4,13,3.0
1528796,21938,5,1,0,68875,5,2.0606995860352946,38,4,13,3.0
1528951,13176,1,1,0,10502,6,1.1494361557473272,17,4,22,2.0
1528951,47209,2,1,15,10502,6,1.1494361557473272,17,4,22,2.0
1528951,37646,6,1,15,10502,6,1.1494361557473272,17,4,22,2.0
1528951,5876,8,1,0,10502,6,1.1494361557473272,17,4,22,2.0
1529098,13176,9,1,0,81625,7,1.1784631686936111,98,2,10,3.0
1529098,47766,15,1,0,81625,7,1.1784631686936111,98,2,10,3.0
1529771,27966,1,1,0,201248,7,1.4536015668039677,47,5,8,1.0
1529771,5785,2,1,15,201248,7,1.4536015668039677,47,5,8,1.0
1529771,13176,3,1,0,201248,7,1.4536015668039677,47,5,8,1.0
1529771,38777,5,1,0,201248,7,1.4536015668039677,47,5,8,1.0
1529771,19057,6,1,0,201248,7,1.4536015668039677,47,5,8,1.0
1529771,26604,8,1,0,201248,7,1.4536015668039677,47,5,8,1.0
1529771,47209,10,1,15,201248,7,1.4536015668039677,47,5,8,1.0
1529956,26604,2,1,0,53976,6,0.31853263547665456,89,4,13,2.0
1529956,43352,3,1,0,53976,6,0.31853263547665456,89,4,13,2.0
1529956,21616,5,1,0,53976,6,0.31853263547665456,89,4,13,2.0
1530047,12341,2,1,0,136421,4,2.2894821132202523,41,1,10,4.0
1530047,21903,8,1,0,136421,4,2.2894821132202523,41,1,10,4.0
1530199,21137,10,1,0,100916,4,1.3562303194976943,23,3,15,6.0
1530199,13176,12,1,0,100916,4,1.3562303194976943,23,3,15,6.0
1530282,46667,10,1,15,143177,9,0.9494988957064772,63,1,10,4.0
1530299,1463,2,1,0,114958,6,1.2155051427196657,20,5,8,4.0
1530299,24852,3,1,0,114958,6,1.2155051427196657,20,5,8,4.0
1530299,46979,8,1,0,114958,6,1.2155051427196657,20,5,8,4.0
1530299,21137,9,1,15,114958,6,1.2155051427196657,20,5,8,4.0
1530299,9076,11,1,0,114958,6,1.2155051427196657,20,5,8,4.0
1530299,26209,13,1,15,114958,6,1.2155051427196657,20,5,8,4.0
1530396,16797,1,1,0,10747,7,1.5797743212848976,76,5,17,3.0
1530396,13176,2,1,0,10747,7,1.5797743212848976,76,5,17,3.0
1530396,27845,5,1,0,10747,7,1.5797743212848976,76,5,17,3.0
1530831,17948,1,1,0,73645,7,1.553031017510594,93,5,14,4.0
1530831,13176,2,1,0,73645,7,1.553031017510594,93,5,14,4.0
1530831,27966,4,1,0,73645,7,1.553031017510594,93,5,14,4.0
1530831,21137,5,1,15,73645,7,1.553031017510594,93,5,14,4.0
1530831,44359,9,1,30,73645,7,1.553031017510594,93,5,14,4.0
1530831,8277,10,1,0,73645,7,1.553031017510594,93,5,14,4.0
1530831,3957,11,1,0,73645,7,1.553031017510594,93,5,14,4.0
1530954,47209,8,1,0,154556,0,0.1041417537647326,38,2,17,2.0
1531663,27521,1,1,0,45938,7,1.061133876795779,94,3,22,3.0
1531663,27845,3,1,0,45938,7,1.061133876795779,94,3,22,3.0
1531663,48679,6,1,0,45938,7,1.061133876795779,94,3,22,3.0
1531671,46979,2,1,15,106724,3,1.7527579356286065,19,0,9,3.0
1532755,13176,13,0,0,43123,3,1.2532263620379838,65,2,15,1.0
1532755,33198,14,0,30,43123,3,1.2532263620379838,65,2,15,1.0
1532761,13176,2,1,0,22802,1,1.0643824145208125,39,4,8,1.0
1532761,6184,4,1,15,22802,1,1.0643824145208125,39,4,8,1.0
1532774,27845,1,1,0,95193,4,1.460922129586693,62,5,20,3.0
1532774,16797,6,1,0,95193,4,1.460922129586693,62,5,20,3.0
1532812,33198,1,1,0,24659,6,1.0940257952163712,78,2,18,3.0
1532812,29447,3,1,0,24659,6,1.0940257952163712,78,2,18,3.0
1533149,13176,4,1,0,133983,0,0.4841100249960565,31,2,13,2.0
1533226,39275,2,1,50,9106,6,1.5492446160023667,45,0,7,4.0
1533226,21137,3,1,0,9106,6,1.5492446160023667,45,0,7,4.0
1533226,24852,5,1,0,9106,6,1.5492446160023667,45,0,7,4.0
1533226,21903,6,1,15,9106,6,1.5492446160023667,45,0,7,4.0
1533226,4920,18,0,30,9106,6,1.5492446160023667,45,0,7,4.0
1533324,43352,2,1,0,128800,4,1.070500419679118,79,1,16,4.0
1533324,16797,3,1,15,128800,4,1.070500419679118,79,1,16,4.0
1533348,47626,19,1,0,112678,9,1.9485026007420096,23,0,17,4.0
1533499,4920,1,1,0,107660,7,1.2404526420365976,19,0,10,4.0
1533499,49683,3,1,30,107660,7,1.2404526420365976,19,0,10,4.0
1533499,43961,5,1,0,107660,7,1.2404526420365976,19,0,10,4.0
1533499,40706,7,0,50,107660,7,1.2404526420365976,19,0,10,4.0
1533499,47626,8,0,0,107660,7,1.2404526420365976,19,0,10,4.0
1533499,43122,13,1,0,107660,7,1.2404526420365976,19,0,10,4.0
1533817,22035,4,1,0,70922,5,0.32910804500632024,86,5,13,2.0
1533817,21903,6,1,0,70922,5,0.32910804500632024,86,5,13,2.0
1533817,47766,8,1,0,70922,5,0.32910804500632024,86,5,13,2.0
1533817,24852,11,1,30,70922,5,0.32910804500632024,86,5,13,2.0
1534095,3957,3,1,50,31118,4,2.010633320753233,53,1,23,11.0
1534095,24489,4,1,0,31118,4,2.010633320753233,53,1,23,11.0
1534095,21903,5,1,0,31118,4,2.010633320753233,53,1,23,11.0
1534095,39275,6,1,30,31118,4,2.010633320753233,53,1,23,11.0
1534095,38777,7,1,0,31118,4,2.010633320753233,53,1,23,11.0
1534095,21137,20,1,0,31118,4,2.010633320753233,53,1,23,11.0
1534130,27845,3,1,15,46864,1,1.1290599632348384,57,6,9,5.0
1534130,47766,4,1,0,46864,1,1.1290599632348384,57,6,9,5.0
1534130,24852,5,1,0,46864,1,1.1290599632348384,57,6,9,5.0
1534138,27104,1,0,15,24609,1,2.1247013368381484,45,0,9,5.0
1534138,39275,6,1,0,24609,1,2.1247013368381484,45,0,9,5.0
1534206,13176,4,1,15,20487,6,0.8932891953442595,88,1,0,4.0
1534411,46979,1,0,15,29046,9,0.6346511616206446,3,0,11,1.0
1534411,4210,5,0,0,29046,9,0.6346511616206446,3,0,11,1.0
1534502,17948,4,1,0,197107,0,0.4934046626648607,12,4,13,4.0
1534569,47766,2,1,0,111923,2,1.2790638712125526,22,4,16,3.0
1534569,49683,8,1,0,111923,2,1.2790638712125526,22,4,16,3.0
1534569,24184,9,1,0,111923,2,1.2790638712125526,22,4,16,3.0
1534776,22035,1,0,0,111156,4,2.140057445578646,38,2,13,3.0
1534776,44632,5,1,0,111156,4,2.140057445578646,38,2,13,3.0
1535103,13176,2,1,15,169071,0,1.7771907074167588,88,0,19,8.0
1535103,8277,3,1,15,169071,0,1.7771907074167588,88,0,19,8.0
1535103,21903,4,1,0,169071,0,1.7771907074167588,88,0,19,8.0
1535103,1463,8,1,30,169071,0,1.7771907074167588,88,0,19,8.0
1535111,31717,1,1,0,109181,4,1.3420999361045698,62,1,14,14.0
1535111,27104,3,1,0,109181,4,1.3420999361045698,62,1,14,14.0
1535111,29447,4,1,0,109181,4,1.3420999361045698,62,1,14,14.0
1535111,13176,5,1,0,109181,4,1.3420999361045698,62,1,14,14.0
1535111,21903,6,1,0,109181,4,1.3420999361045698,62,1,14,14.0
1535111,45007,8,1,0,109181,4,1.3420999361045698,62,1,14,14.0
1535163,19660,1,1,0,54901,8,0.6229180432982019,71,5,12,2.0
1535163,31717,4,1,15,54901,8,0.6229180432982019,71,5,12,2.0
1535624,5785,1,1,0,201248,3,1.0223184008803252,6,3,12,2.0
1535624,19057,2,1,0,201248,3,1.0223184008803252,6,3,12,2.0
1535624,3957,6,1,0,201248,3,1.0223184008803252,6,3,12,2.0
1535713,34126,3,1,0,78644,3,0.8191319602846345,54,4,16,0.0
1535804,47209,3,1,15,200297,6,1.3536616204132532,40,1,6,4.0
1535804,27966,6,1,0,200297,6,1.3536616204132532,40,1,6,4.0
1535804,21137,7,1,0,200297,6,1.3536616204132532,40,1,6,4.0
1535804,9076,10,0,0,200297,6,1.3536616204132532,40,1,6,4.0
1535935,22935,3,1,0,175729,4,1.325696374503243,54,4,7,1.0
1536068,45007,2,1,0,103206,2,2.824600099997518,52,1,8,3.0
1536068,21903,3,1,0,103206,2,2.824600099997518,52,1,8,3.0
1536068,13176,6,1,0,103206,2,2.824600099997518,52,1,8,3.0
1536117,13176,2,1,15,149567,8,2.775542305716572,73,3,10,3.0
1536117,27521,3,1,0,149567,8,2.775542305716572,73,3,10,3.0
1536117,21903,5,1,0,149567,8,2.775542305716572,73,3,10,3.0
1536117,21137,7,1,50,149567,8,2.775542305716572,73,3,10,3.0
1536117,38777,8,1,50,149567,8,2.775542305716572,73,3,10,3.0
1536197,1463,1,1,30,57838,0,1.7011154215427289,10,4,13,2.0
1536283,24852,2,1,15,106854,2,0.2166870591168233,92,5,12,6.0
1536371,47766,1,1,0,111734,3,0.17719467584085236,22,6,22,4.0
1536371,49683,2,1,0,111734,3,0.17719467584085236,22,6,22,4.0
1536371,47626,6,1,0,111734,3,0.17719467584085236,22,6,22,4.0
1536371,24852,7,1,0,111734,3,0.17719467584085236,22,6,22,4.0
1536371,21903,8,1,0,111734,3,0.17719467584085236,22,6,22,4.0
1536440,45007,3,1,0,176885,1,1.690971265345362,78,0,9,4.0
1536834,12341,2,1,0,113660,1,1.143670807111348,35,0,13,4.0
1536834,13176,4,1,30,113660,1,1.143670807111348,35,0,13,4.0
1536834,21137,5,1,0,113660,1,1.143670807111348,35,0,13,4.0
1536834,38689,6,1,0,113660,1,1.143670807111348,35,0,13,4.0
1537093,27521,3,1,0,143278,4,1.377129310319196,68,4,18,0.0
1537281,47626,2,1,0,64368,6,0.8776577065229467,75,5,4,2.0
1537314,42265,2,1,0,31552,9,1.094472739601378,48,5,12,2.0
1537314,10749,4,1,0,31552,9,1.094472739601378,48,5,12,2.0
1537314,24964,5,1,0,31552,9,1.094472739601378,48,5,12,2.0
1537314,22935,7,1,0,31552,9,1.094472739601378,48,5,12,2.0
1537314,44359,11,1,30,31552,9,1.094472739601378,48,5,12,2.0
1537314,41950,12,1,0,31552,9,1.094472739601378,48,5,12,2.0
1537314,27104,13,1,0,31552,9,1.094472739601378,48,5,12,2.0
1537383,23909,2,1,0,169639,2,1.767582982790412,81,0,19,3.0
1537383,24852,9,1,0,169639,2,1.767582982790412,81,0,19,3.0
1537658,6184,2,1,0,123218,7,0.25316225133585585,44,5,8,7.0
1537665,17794,1,1,0,20487,1,1.3486996843797487,22,2,22,15.0
1537807,30489,3,1,30,138528,6,0.6491949035051159,34,5,8,6.0
1537831,47209,1,1,0,202554,5,1.2099289980041572,33,0,15,2.0
1537831,21137,2,1,0,202554,5,1.2099289980041572,33,0,15,2.0
1537831,13176,3,1,15,202554,5,1.2099289980041572,33,0,15,2.0
1537831,35951,5,1,30,202554,5,1.2099289980041572,33,0,15,2.0
1537831,8518,7,1,0,202554,5,1.2099289980041572,33,0,15,2.0
1537831,49235,9,1,0,202554,5,1.2099289980041572,33,0,15,2.0
1537831,27104,10,1,0,202554,5,1.2099289980041572,33,0,15,2.0
1538052,27966,4,1,30,5191,3,0.8635400013178621,62,0,10,2.0
1538052,9076,5,1,0,5191,3,0.8635400013178621,62,0,10,2.0
1538052,26604,6,1,0,5191,3,0.8635400013178621,62,0,10,2.0
1538054,12341,4,1,0,57367,4,2.454157945979784,57,1,9,5.0
1538054,6184,6,1,0,57367,4,2.454157945979784,57,1,9,5.0
1538054,9076,9,1,0,57367,4,2.454157945979784,57,1,9,5.0
1538172,19057,1,1,30,55073,6,0.973672034921734,98,5,15,2.0
1538172,45066,8,1,0,55073,6,0.973672034921734,98,5,15,2.0
1538172,24852,9,1,0,55073,6,0.973672034921734,98,5,15,2.0
1538345,45007,3,1,0,61399,9,0.5267182837570503,43,3,14,4.0
1538345,37646,4,1,0,61399,9,0.5267182837570503,43,3,14,4.0
1538345,19057,5,1,0,61399,9,0.5267182837570503,43,3,14,4.0
1538345,30233,6,1,0,61399,9,0.5267182837570503,43,3,14,4.0
1538484,5785,1,1,0,201248,3,1.0223184008803252,4,4,11,2.0
1538484,21137,2,1,0,201248,3,1.0223184008803252,4,4,11,2.0
1538587,28204,1,1,0,17884,4,0.3809419920758904,36,3,10,1.0
1538587,4920,2,1,0,17884,4,0.3809419920758904,36,3,10,1.0
1539402,1463,1,1,0,138711,4,0.3075531094861733,38,1,13,5.0
1539402,21903,2,1,0,138711,4,0.3075531094861733,38,1,13,5.0
1539402,47209,4,1,0,138711,4,0.3075531094861733,38,1,13,5.0
1539693,24852,1,1,30,14230,1,1.8193586921210163,66,4,15,2.0
1539693,26209,3,1,0,14230,1,1.8193586921210163,66,4,15,2.0
1539693,4210,6,1,0,14230,1,1.8193586921210163,66,4,15,2.0
1540036,37646,3,1,15,111734,7,1.0283440295433857,86,6,10,2.0
1540036,24852,5,1,15,111734,7,1.0283440295433857,86,6,10,2.0
1540036,47766,6,1,0,111734,7,1.0283440295433857,86,6,10,2.0
1540036,30489,9,1,50,111734,7,1.0283440295433857,86,6,10,2.0
1540036,21903,11,1,0,111734,7,1.0283440295433857,86,6,10,2.0
1540036,26209,12,1,0,111734,7,1.0283440295433857,86,6,10,2.0
1540036,31717,13,1,0,111734,7,1.0283440295433857,86,6,10,2.0
1540036,8174,14,1,0,111734,7,1.0283440295433857,86,6,10,2.0
1540036,49683,16,1,0,111734,7,1.0283440295433857,86,6,10,2.0
1540036,24964,18,1,0,111734,7,1.0283440295433857,86,6,10,2.0
1540036,47626,20,1,0,111734,7,1.0283440295433857,86,6,10,2.0
1540531,27966,3,1,0,65820,6,1.0135498415260171,48,6,17,6.0
1540567,47209,2,1,0,17698,8,0.16670090971213986,74,6,14,1.0
1541147,13176,3,1,0,31118,0,0.9343982995978466,91,4,7,4.0
1541147,39275,7,1,0,31118,0,0.9343982995978466,91,4,7,4.0
1541147,37646,11,1,0,31118,0,0.9343982995978466,91,4,7,4.0
1541147,8174,12,1,0,31118,0,0.9343982995978466,91,4,7,4.0
1541147,47209,16,1,30,31118,0,0.9343982995978466,91,4,7,4.0
1541291,5077,1,1,0,107660,3,0.9878868000509106,24,0,14,3.0
1541291,4920,2,1,0,107660,3,0.9878868000509106,24,0,14,3.0
1541291,45066,3,1,0,107660,3,0.9878868000509106,24,0,14,3.0
1541291,16797,6,1,0,107660,3,0.9878868000509106,24,0,14,3.0
1541291,49683,8,1,0,107660,3,0.9878868000509106,24,0,14,3.0
1541291,47626,29,1,0,107660,3,0.9878868000509106,24,0,14,3.0
1541313,34126,2,1,0,29881,7,1.8530850245976591,25,5,16,2.0
1541313,24184,3,1,0,29881,7,1.8530850245976591,25,5,16,2.0
1541313,27966,4,1,0,29881,7,1.8530850245976591,25,5,16,2.0
1541313,24964,5,1,0,29881,7,1.8530850245976591,25,5,16,2.0
1541313,46979,7,1,0,29881,7,1.8530850245976591,25,5,16,2.0
1541313,26209,12,0,15,29881,7,1.8530850245976591,25,5,16,2.0
1541575,8174,5,0,30,187609,8,0.939476046077402,94,5,19,1.0
1542087,13176,2,1,0,81625,3,0.5607719502641042,6,4,15,3.0
1542087,24489,3,1,0,81625,3,0.5607719502641042,6,4,15,3.0
1542087,26604,11,1,0,81625,3,0.5607719502641042,6,4,15,3.0
1542511,38689,1,1,0,150313,3,1.462854386579906,18,4,14,11.0
1542511,24852,3,1,15,150313,3,1.462854386579906,18,4,14,11.0
1542511,49683,6,1,0,150313,3,1.462854386579906,18,4,14,11.0
1542511,47766,8,1,0,150313,3,1.462854386579906,18,4,14,11.0
1542511,40706,13,1,0,150313,3,1.462854386579906,18,4,14,11.0
1542537,28204,1,1,0,205972,7,0.15641145015117147,31,1,8,0.0
1542537,21137,2,1,0,205972,7,0.15641145015117147,31,1,8,0.0
1542537,28199,3,1,0,205972,7,0.15641145015117147,31,1,8,0.0
1542537,13176,4,1,0,205972,7,0.15641145015117147,31,1,8,0.0
1542537,27086,6,1,15,205972,7,0.15641145015117147,31,1,8,0.0
1542537,35221,7,1,0,205972,7,0.15641145015117147,31,1,8,0.0
1542537,44632,8,1,0,205972,7,0.15641145015117147,31,1,8,0.0
1543017,8277,5,1,0,152241,1,1.3349888869297226,54,1,9,4.0
1543017,5876,7,1,0,152241,1,1.3349888869297226,54,1,9,4.0
1543017,44359,9,1,0,152241,1,1.3349888869297226,54,1,9,4.0
1543017,10749,11,1,0,152241,1,1.3349888869297226,54,1,9,4.0
1543017,39275,12,1,0,152241,1,1.3349888869297226,54,1,9,4.0
1543017,27104,13,1,0,152241,1,1.3349888869297226,54,1,9,4.0
1543017,12341,18,1,0,152241,1,1.3349888869297226,54,1,9,4.0
1543017,35951,20,1,0,152241,1,1.3349888869297226,54,1,9,4.0
1543017,42265,22,1,0,152241,1,1.3349888869297226,54,1,9,4.0
1543017,5785,25,1,0,152241,1,1.3349888869297226,54,1,9,4.0
1543017,21137,26,1,15,152241,1,1.3349888869297226,54,1,9,4.0
1543060,30391,3,1,0,31552,4,2.217612356273354,41,2,12,3.0
1543060,44359,4,1,15,31552,4,2.217612356273354,41,2,12,3.0
1543060,41950,6,1,15,31552,4,2.217612356273354,41,2,12,3.0
1543060,21903,9,1,0,31552,4,2.217612356273354,41,2,12,3.0
1543060,47209,10,1,15,31552,4,2.217612356273354,41,2,12,3.0
1543060,24184,20,1,0,31552,4,2.217612356273354,41,2,12,3.0
1543060,37646,22,1,0,31552,4,2.217612356273354,41,2,12,3.0
1543060,39877,26,1,15,31552,4,2.217612356273354,41,2,12,3.0
1543060,8277,27,1,0,31552,4,2.217612356273354,41,2,12,3.0
1543060,39928,28,1,0,31552,4,2.217612356273354,41,2,12,3.0
1543060,5876,34,1,0,31552,4,2.217612356273354,41,2,12,3.0
1543060,8174,46,1,0,31552,4,2.217612356273354,41,2,12,3.0
1543424,27521,1,1,0,84058,0,1.5290710463142554,9,3,16,5.0
1543424,27104,2,1,0,84058,0,1.5290710463142554,9,3,16,5.0
1543424,27845,4,1,30,84058,0,1.5290710463142554,9,3,16,5.0
1543573,27086,3,1,50,123143,5,1.654828343368299,80,3,8,4.0
1543573,27845,6,1,0,123143,5,1.654828343368299,80,3,8,4.0
1543846,33198,1,1,0,24659,6,1.0940257952163712,57,1,15,3.0
1543846,16759,2,1,0,24659,6,1.0940257952163712,57,1,15,3.0
1543846,44359,3,1,0,24659,6,1.0940257952163712,57,1,15,3.0
1544033,35221,1,1,15,65039,8,1.7591688875472715,64,5,13,2.0
1544033,44632,2,1,30,65039,8,1.7591688875472715,64,5,13,2.0
1544033,8277,6,1,15,65039,8,1.7591688875472715,64,5,13,2.0
1544033,27086,7,1,0,65039,8,1.7591688875472715,64,5,13,2.0
1544103,13176,4,1,0,201135,1,2.669275797089212,24,4,8,3.0
1544144,47209,2,1,0,75664,4,0.3491087550693434,86,2,17,4.0
1544144,27845,4,1,0,75664,4,0.3491087550693434,86,2,17,4.0
1544144,21903,6,1,0,75664,4,0.3491087550693434,86,2,17,4.0
1544144,13176,9,1,0,75664,4,0.3491087550693434,86,2,17,4.0
1544144,43122,10,1,0,75664,4,0.3491087550693434,86,2,17,4.0
1544144,17794,12,1,15,75664,4,0.3491087550693434,86,2,17,4.0
1544144,40706,13,1,0,75664,4,0.3491087550693434,86,2,17,4.0
1544144,46667,14,1,0,75664,4,0.3491087550693434,86,2,17,4.0
1544170,38159,2,1,0,31118,1,1.5770779316908967,26,3,12,2.0
1544170,24489,4,1,15,31118,1,1.5770779316908967,26,3,12,2.0
1544170,21137,7,1,15,31118,1,1.5770779316908967,26,3,12,2.0
1544170,46979,8,1,0,31118,1,1.5770779316908967,26,3,12,2.0
1544170,39275,11,1,0,31118,1,1.5770779316908967,26,3,12,2.0
1544203,39275,2,1,0,152241,3,0.1718717114485854,14,3,0,1.0
1544203,10749,9,0,0,152241,3,0.1718717114485854,14,3,0,1.0
1544417,22035,2,1,0,51437,5,2.9127323387083086,94,2,12,5.0
1544417,44632,3,1,0,51437,5,2.9127323387083086,94,2,12,5.0
1544485,19660,1,1,0,54901,8,0.6229180432982019,32,4,13,4.0
1544485,24964,9,1,0,54901,8,0.6229180432982019,32,4,13,4.0
1544573,24852,3,1,0,12102,8,1.3567721779296344,51,3,9,1.0
1544573,47626,4,1,0,12102,8,1.3567721779296344,51,3,9,1.0
1544573,28199,9,1,0,12102,8,1.3567721779296344,51,3,9,1.0
1544697,37646,5,0,0,72726,6,1.4611353787525303,32,1,13,1.0
1544864,22935,2,1,0,106161,0,1.3976425975432432,86,5,23,16.0
1544864,10749,5,1,0,106161,0,1.3976425975432432,86,5,23,16.0
1544864,45007,7,1,15,106161,0,1.3976425975432432,86,5,23,16.0
1544864,5876,13,1,0,106161,0,1.3976425975432432,86,5,23,16.0
1544864,24964,17,1,0,106161,0,1.3976425975432432,86,5,23,16.0
1544864,22825,18,0,50,106161,0,1.3976425975432432,86,5,23,16.0
1544864,8518,19,1,0,106161,0,1.3976425975432432,86,5,23,16.0
1544864,17794,21,1,0,106161,0,1.3976425975432432,86,5,23,16.0
1544896,27104,4,1,0,179373,1,1.5065331679722669,13,6,23,0.0
1544896,35951,6,1,30,179373,1,1.5065331679722669,13,6,23,0.0
1544896,47766,8,1,0,179373,1,1.5065331679722669,13,6,23,0.0
1544896,21903,10,1,0,179373,1,1.5065331679722669,13,6,23,0.0
1545049,21903,2,1,0,71884,7,0.3910038562357409,40,0,14,4.0
1545049,8277,8,1,0,71884,7,0.3910038562357409,40,0,14,4.0
1545130,45066,1,1,0,83222,9,2.7990966865404046,83,6,12,5.0
1545130,24852,3,1,0,83222,9,2.7990966865404046,83,6,12,5.0
1545761,23909,4,1,15,161869,2,0.9884206218643404,65,5,19,0.0
1545780,30489,2,1,0,141736,8,1.5186714534171797,12,1,8,5.0
1545780,49235,4,1,0,141736,8,1.5186714534171797,12,1,8,5.0
1545780,27845,6,1,0,141736,8,1.5186714534171797,12,1,8,5.0
1545780,35951,7,1,0,141736,8,1.5186714534171797,12,1,8,5.0
1546091,30489,2,1,0,141736,4,1.407093408017253,8,2,0,5.0
1546091,49235,4,1,15,141736,4,1.407093408017253,8,2,0,5.0
1546091,27845,6,1,0,141736,4,1.407093408017253,8,2,0,5.0
1546091,35951,7,1,30,141736,4,1.407093408017253,8,2,0,5.0
1546091,42265,9,1,0,141736,4,1.407093408017253,8,2,0,5.0
1546098,24852,1,1,0,5191,8,0.8816940201777179,16,2,22,1.0
1546098,21137,3,1,0,5191,8,0.8816940201777179,16,2,22,1.0
1546098,38159,5,1,30,5191,8,0.8816940201777179,16,2,22,1.0
1546098,21903,7,1,0,5191,8,0.8816940201777179,16,2,22,1.0
1546098,39928,13,1,0,5191,8,0.8816940201777179,16,2,22,1.0
1546139,5785,4,1,0,65820,3,1.9535488475483231,98,3,16,4.0
1546139,27521,6,1,0,65820,3,1.9535488475483231,98,3,16,4.0
1546139,46979,11,1,0,65820,3,1.9535488475483231,98,3,16,4.0
1546139,22935,12,1,50,65820,3,1.9535488475483231,98,3,16,4.0
1546422,28204,4,1,0,196091,2,1.1606206038263265,97,3,13,1.0
1546461,4210,2,1,0,146872,9,0.8686780046363353,94,3,12,5.0
1546497,47209,7,1,0,73080,6,2.4984943313548573,73,1,13,2.0
1546497,17794,8,1,15,73080,6,2.4984943313548573,73,1,13,2.0
1546497,44359,9,1,30,73080,6,2.4984943313548573,73,1,13,2.0
1546497,26209,11,1,30,73080,6,2.4984943313548573,73,1,13,2.0
1546497,22935,13,1,15,73080,6,2.4984943313548573,73,1,13,2.0
1546497,34126,14,1,15,73080,6,2.4984943313548573,73,1,13,2.0
1546645,19660,2,1,0,54901,3,0.4196317048825754,73,0,11,1.0
1546760,10749,4,1,15,71821,8,1.885090975456264,5,3,19,2.0
1547131,8277,4,1,0,5191,9,1.8507614439136808,43,5,7,2.0
1547131,27104,7,1,0,5191,9,1.8507614439136808,43,5,7,2.0
1547131,26604,8,1,0,5191,9,1.8507614439136808,43,5,7,2.0
1547131,27966,9,1,0,5191,9,1.8507614439136808,43,5,7,2.0
1547155,24838,3,1,15,116368,3,0.7747416363499545,80,0,7,1.0
1547155,31506,4,1,0,116368,3,0.7747416363499545,80,0,7,1.0
1547198,3957,2,1,0,161343,5,2.286841873199457,42,5,12,4.0
1547198,34126,3,1,0,161343,5,2.286841873199457,42,5,12,4.0
1547198,21137,5,1,15,161343,5,2.286841873199457,42,5,12,4.0
1547198,27086,6,0,0,161343,5,2.286841873199457,42,5,12,4.0
1547212,17948,4,1,0,197107,8,1.1511626282576266,40,5,16,2.0
1547212,27845,5,1,0,197107,8,1.1511626282576266,40,5,16,2.0
1547575,47626,14,1,0,31310,8,1.5554801938313425,40,1,10,5.0
1547805,47766,1,1,15,53976,3,2.021557762187763,13,2,8,1.0
1547805,34969,2,1,0,53976,3,2.021557762187763,13,2,8,1.0
1547805,16797,3,1,30,53976,3,2.021557762187763,13,2,8,1.0
1547805,24852,4,1,0,53976,3,2.021557762187763,13,2,8,1.0
1547805,49683,6,1,0,53976,3,2.021557762187763,13,2,8,1.0
1547805,28204,10,1,0,53976,3,2.021557762187763,13,2,8,1.0
1547805,26604,11,1,0,53976,3,2.021557762187763,13,2,8,1.0
1548300,8277,1,1,15,148917,6,0.6023187279108928,42,1,8,6.0
1548300,10749,2,1,0,148917,6,0.6023187279108928,42,1,8,6.0
1548730,30489,4,1,0,141736,5,1.2484911203204556,38,1,9,4.0
1548730,44632,7,1,0,141736,5,1.2484911203204556,38,1,9,4.0
1548730,35951,9,1,15,141736,5,1.2484911203204556,38,1,9,4.0
1548730,27845,12,1,0,141736,5,1.2484911203204556,38,1,9,4.0
1548880,21903,1,1,15,45938,3,1.1615832452218708,13,1,22,0.0
1548880,27521,5,1,15,45938,3,1.1615832452218708,13,1,22,0.0
1548880,46667,6,0,50,45938,3,1.1615832452218708,13,1,22,0.0
1549298,13176,2,1,0,202554,7,0.44106356830487575,40,4,20,2.0
1549298,49235,4,1,0,202554,7,0.44106356830487575,40,4,20,2.0
1549298,47209,5,1,0,202554,7,0.44106356830487575,40,4,20,2.0
1549298,35951,8,1,0,202554,7,0.44106356830487575,40,4,20,2.0
